drug_1,drug_2,context,label
MK-4541,ZOLINZA,A2058,-3.0044059812
MK-4541,ZOLINZA,A2780,15.936599139
MK-4541,ZOLINZA,A375,-0.726728037
MK-4541,ZOLINZA,A427,-16.5289725077
MK-4541,ZOLINZA,CAOV3,31.677957307
MK-4541,ZOLINZA,COLO320DM,-87.1015170575
MK-4541,ZOLINZA,DLD1,6.8399846591
MK-4541,ZOLINZA,EFM192B,34.2437532986
MK-4541,ZOLINZA,ES2,-6.7519590172
MK-4541,ZOLINZA,HCT116,12.482042173900002
MK-4541,ZOLINZA,HT144,0.4444298368
MK-4541,ZOLINZA,HT29,21.7394220553
MK-4541,ZOLINZA,KPL1,14.051123848
MK-4541,ZOLINZA,LNCAP,-49.7410337516
MK-4541,ZOLINZA,LOVO,10.4135585637
MK-4541,ZOLINZA,MDAMB436,5.95328213
MK-4541,ZOLINZA,MSTO,-92.6281375847
MK-4541,ZOLINZA,NCIH1650,17.7957358341
MK-4541,ZOLINZA,NCIH2122,22.524596144
MK-4541,ZOLINZA,NCIH23,-5.4855448423
MK-4541,ZOLINZA,NCIH460,3.2893932816
MK-4541,ZOLINZA,NCIH520,0.629341802
MK-4541,ZOLINZA,OCUBM,-12.250595649800001
MK-4541,ZOLINZA,OV90,-5.7152393194
MK-4541,ZOLINZA,OVCAR3,36.5631573701
MK-4541,ZOLINZA,PA1,21.5274083742
MK-4541,ZOLINZA,RKO,21.871825799
MK-4541,ZOLINZA,RPMI7951,4.630975247
MK-4541,ZOLINZA,SKMEL30,16.6100609938
MK-4541,ZOLINZA,SKMES1,6.059182722999999
MK-4541,ZOLINZA,SKOV3,29.712429730500002
MK-4541,ZOLINZA,SW620,7.352566191699999
MK-4541,ZOLINZA,SW837,23.4437745978
MK-4541,ZOLINZA,T47D,28.3844174082
MK-4541,ZOLINZA,UACC62,9.594567291699999
MK-4541,ZOLINZA,UWB1289BRCA1,5.880205719299999
MK-4541,ZOLINZA,UWB1289,18.6907522735
MK-4541,ZOLINZA,VCAP,38.092234167600004
MK-4541,ZOLINZA,ZR751,-27.1993822514
MK-4827,ABT-888,A2058,-21.7095850302
MK-4827,ABT-888,A2780,-15.066826573
MK-4827,ABT-888,A375,-20.2568034614
MK-4827,ABT-888,A427,-9.7214488984
MK-4827,ABT-888,CAOV3,-44.0513795685
MK-4827,ABT-888,COLO320DM,2.7751858517000003
MK-4827,ABT-888,DLD1,-1.5071119724000002
MK-4827,ABT-888,EFM192B,-10.4230587808
MK-4827,ABT-888,ES2,-6.5522400067
MK-4827,ABT-888,HCT116,-2.9684798333999995
MK-4827,ABT-888,HT144,-27.3901260827
MK-4827,ABT-888,HT29,8.8040114682
MK-4827,ABT-888,KPL1,-2.9199675354
MK-4827,ABT-888,LNCAP,-50.2162014379
MK-4827,ABT-888,LOVO,-10.491603174
MK-4827,ABT-888,MDAMB436,-3.4156190528
MK-4827,ABT-888,MSTO,-10.9809492453
MK-4827,ABT-888,NCIH1650,-15.6508766429
MK-4827,ABT-888,NCIH2122,-3.193496465
MK-4827,ABT-888,NCIH23,-8.993707413300001
MK-4827,ABT-888,NCIH460,-13.333767373699999
MK-4827,ABT-888,NCIH520,-8.5968308722
MK-4827,ABT-888,OCUBM,10.9147497879
MK-4827,ABT-888,OV90,0.23490674949999998
MK-4827,ABT-888,OVCAR3,10.0254247712
MK-4827,ABT-888,PA1,-0.2937227797
MK-4827,ABT-888,RKO,-6.944775833
MK-4827,ABT-888,RPMI7951,-2.1465008772
MK-4827,ABT-888,SKMEL30,-3.0599675412000003
MK-4827,ABT-888,SKMES1,-6.998019040499999
MK-4827,ABT-888,SKOV3,0.17021365030000002
MK-4827,ABT-888,SW620,-4.8188074665
MK-4827,ABT-888,SW837,-60.441114644399995
MK-4827,ABT-888,T47D,-0.19848948260000002
MK-4827,ABT-888,UACC62,-14.4039094579
MK-4827,ABT-888,UWB1289BRCA1,1.2906974058
MK-4827,ABT-888,UWB1289,10.034085299600001
MK-4827,ABT-888,VCAP,-3.4814666755
MK-4827,ABT-888,ZR751,-18.8128831897
MK-4827,BEZ-235,A2058,0.5731306047
MK-4827,BEZ-235,A2780,10.7132148885
MK-4827,BEZ-235,A375,45.0631442921
MK-4827,BEZ-235,A427,16.191117517000002
MK-4827,BEZ-235,CAOV3,-2.5202599962
MK-4827,BEZ-235,COLO320DM,17.2663517529
MK-4827,BEZ-235,DLD1,11.8234590698
MK-4827,BEZ-235,EFM192B,9.3086787871
MK-4827,BEZ-235,ES2,7.6791536096
MK-4827,BEZ-235,HCT116,13.6970751099
MK-4827,BEZ-235,HT144,22.5142329719
MK-4827,BEZ-235,HT29,19.6270752429
MK-4827,BEZ-235,KPL1,17.759938756300002
MK-4827,BEZ-235,LNCAP,67.3045456986
MK-4827,BEZ-235,LOVO,13.131269671199998
MK-4827,BEZ-235,MDAMB436,22.9990069889
MK-4827,BEZ-235,MSTO,13.119232473
MK-4827,BEZ-235,NCIH1650,7.6778640734
MK-4827,BEZ-235,NCIH2122,14.8936563075
MK-4827,BEZ-235,NCIH23,-4.5279183017
MK-4827,BEZ-235,NCIH460,31.6641367571
MK-4827,BEZ-235,NCIH520,13.2667361593
MK-4827,BEZ-235,OCUBM,11.144234443699998
MK-4827,BEZ-235,OV90,10.6819271118
MK-4827,BEZ-235,OVCAR3,18.8899047583
MK-4827,BEZ-235,PA1,3.9921987493
MK-4827,BEZ-235,RKO,13.9373828606
MK-4827,BEZ-235,RPMI7951,17.486895808299998
MK-4827,BEZ-235,SKMEL30,25.039698188800003
MK-4827,BEZ-235,SKMES1,16.1096711408
MK-4827,BEZ-235,SKOV3,5.575054424099999
MK-4827,BEZ-235,SW620,5.0948782938
MK-4827,BEZ-235,SW837,11.0333226337
MK-4827,BEZ-235,T47D,110.10872821790001
MK-4827,BEZ-235,UACC62,17.1919347794
MK-4827,BEZ-235,UWB1289BRCA1,22.8535873094
MK-4827,BEZ-235,UWB1289,12.667173819
MK-4827,BEZ-235,VCAP,21.1435169599
MK-4827,BEZ-235,ZR751,13.616214926300001
MK-4827,BORTEZOMIB,A2058,1.361695813
MK-4827,BORTEZOMIB,A2780,-10.3967464015
MK-4827,BORTEZOMIB,A375,-22.390115455100002
MK-4827,BORTEZOMIB,A427,-8.6399533639
MK-4827,BORTEZOMIB,CAOV3,-21.7517234196
MK-4827,BORTEZOMIB,COLO320DM,-15.1582609851
MK-4827,BORTEZOMIB,DLD1,12.6360994215
MK-4827,BORTEZOMIB,EFM192B,2.9101240023000003
MK-4827,BORTEZOMIB,ES2,-19.9591629398
MK-4827,BORTEZOMIB,HCT116,1.871605669
MK-4827,BORTEZOMIB,HT144,-153.9406707298
MK-4827,BORTEZOMIB,HT29,-17.709527854
MK-4827,BORTEZOMIB,KPL1,3.3925145023
MK-4827,BORTEZOMIB,LNCAP,-151.2309128774
MK-4827,BORTEZOMIB,LOVO,4.8447941524
MK-4827,BORTEZOMIB,MDAMB436,11.3880138481
MK-4827,BORTEZOMIB,MSTO,36.1794612495
MK-4827,BORTEZOMIB,NCIH1650,-20.6808160052
MK-4827,BORTEZOMIB,NCIH2122,21.4552313145
MK-4827,BORTEZOMIB,NCIH23,-4.9512191816
MK-4827,BORTEZOMIB,NCIH460,14.5480177999
MK-4827,BORTEZOMIB,NCIH520,-32.4334882586
MK-4827,BORTEZOMIB,OCUBM,5.2910756032999995
MK-4827,BORTEZOMIB,OV90,-4.576218374100001
MK-4827,BORTEZOMIB,OVCAR3,12.6320528333
MK-4827,BORTEZOMIB,PA1,-13.1038688775
MK-4827,BORTEZOMIB,RKO,8.153918499
MK-4827,BORTEZOMIB,RPMI7951,-12.0944140378
MK-4827,BORTEZOMIB,SKMEL30,-1.8572475636
MK-4827,BORTEZOMIB,SKMES1,-13.014226774
MK-4827,BORTEZOMIB,SKOV3,3.5281746160000003
MK-4827,BORTEZOMIB,SW620,0.8189500941
MK-4827,BORTEZOMIB,SW837,-154.4375722041
MK-4827,BORTEZOMIB,T47D,-11.2295534018
MK-4827,BORTEZOMIB,UACC62,-3.5835164627999996
MK-4827,BORTEZOMIB,UWB1289BRCA1,2.8865816064999996
MK-4827,BORTEZOMIB,UWB1289,1.8010248858000002
MK-4827,BORTEZOMIB,VCAP,-8.9537815455
MK-4827,BORTEZOMIB,ZR751,2.0855471541
MK-4827,DASATINIB,A2058,15.1210535378
MK-4827,DASATINIB,A2780,65.13695998899999
MK-4827,DASATINIB,A375,31.8388014652
MK-4827,DASATINIB,A427,20.3377484185
MK-4827,DASATINIB,CAOV3,5.4047390665999995
MK-4827,DASATINIB,COLO320DM,15.4599275532
MK-4827,DASATINIB,DLD1,4.5268271522
MK-4827,DASATINIB,EFM192B,33.7831397192
MK-4827,DASATINIB,ES2,-4.5208603063999995
MK-4827,DASATINIB,HCT116,-4.7255662714
MK-4827,DASATINIB,HT144,-38.137914759299996
MK-4827,DASATINIB,HT29,26.4330759778
MK-4827,DASATINIB,KPL1,15.1249326352
MK-4827,DASATINIB,LNCAP,23.457347264299997
MK-4827,DASATINIB,LOVO,34.2985317436
MK-4827,DASATINIB,MDAMB436,28.896804912199997
MK-4827,DASATINIB,MSTO,90.8040615619
MK-4827,DASATINIB,NCIH1650,30.818656261799998
MK-4827,DASATINIB,NCIH2122,-48.853075973
MK-4827,DASATINIB,NCIH23,11.3384790081
MK-4827,DASATINIB,NCIH460,10.868828817699999
MK-4827,DASATINIB,NCIH520,55.1716373152
MK-4827,DASATINIB,OCUBM,-8.1769416011
MK-4827,DASATINIB,OV90,-5.8757228963
MK-4827,DASATINIB,OVCAR3,77.7320835994
MK-4827,DASATINIB,PA1,26.557828358800002
MK-4827,DASATINIB,RKO,23.7353555987
MK-4827,DASATINIB,RPMI7951,17.5732980632
MK-4827,DASATINIB,SKMEL30,-23.270051940100004
MK-4827,DASATINIB,SKMES1,0.9249674689
MK-4827,DASATINIB,SKOV3,-5.519415336000001
MK-4827,DASATINIB,SW620,37.056337833
MK-4827,DASATINIB,SW837,19.0086268452
MK-4827,DASATINIB,T47D,-15.383957313599998
MK-4827,DASATINIB,UACC62,4.8564385708
MK-4827,DASATINIB,UWB1289BRCA1,4.4406586874
MK-4827,DASATINIB,UWB1289,10.359945762899999
MK-4827,DASATINIB,VCAP,29.8427649276
MK-4827,DASATINIB,ZR751,27.370807755500003
MK-4827,DINACICLIB,A2058,-3.3243916759
MK-4827,DINACICLIB,A2780,5.8741739359
MK-4827,DINACICLIB,A375,-12.7571058904
MK-4827,DINACICLIB,A427,-5.512367031699999
MK-4827,DINACICLIB,CAOV3,-6.2878737252
MK-4827,DINACICLIB,COLO320DM,-15.088253339200001
MK-4827,DINACICLIB,DLD1,-9.242275932
MK-4827,DINACICLIB,EFM192B,-13.266428160899999
MK-4827,DINACICLIB,ES2,-18.769215638800002
MK-4827,DINACICLIB,HCT116,-8.4715509697
MK-4827,DINACICLIB,HT144,-6.7525883605
MK-4827,DINACICLIB,HT29,-5.7849395929
MK-4827,DINACICLIB,KPL1,4.5803383678
MK-4827,DINACICLIB,LNCAP,-1.8701287219999998
MK-4827,DINACICLIB,LOVO,-12.5359767616
MK-4827,DINACICLIB,MDAMB436,2.3345197631
MK-4827,DINACICLIB,MSTO,-2.5557381455000003
MK-4827,DINACICLIB,NCIH1650,2.2614138809
MK-4827,DINACICLIB,NCIH2122,10.5022199575
MK-4827,DINACICLIB,NCIH23,-12.9521422768
MK-4827,DINACICLIB,NCIH460,10.6814359469
MK-4827,DINACICLIB,NCIH520,-11.5718341594
MK-4827,DINACICLIB,OCUBM,-0.4639800333
MK-4827,DINACICLIB,OV90,-19.6587600338
MK-4827,DINACICLIB,OVCAR3,10.924376675
MK-4827,DINACICLIB,PA1,-7.550272929099999
MK-4827,DINACICLIB,RKO,1.1896953386
MK-4827,DINACICLIB,RPMI7951,-1.4308166689
MK-4827,DINACICLIB,SKMEL30,-6.960430131
MK-4827,DINACICLIB,SKMES1,0.1269233947
MK-4827,DINACICLIB,SKOV3,1.2519369923
MK-4827,DINACICLIB,SW620,-6.1380012311000005
MK-4827,DINACICLIB,SW837,-18.8343240238
MK-4827,DINACICLIB,T47D,-28.7977944622
MK-4827,DINACICLIB,UACC62,-0.1040407892
MK-4827,DINACICLIB,UWB1289BRCA1,-2.3584203998
MK-4827,DINACICLIB,UWB1289,-9.2576613351
MK-4827,DINACICLIB,VCAP,8.542395451
MK-4827,DINACICLIB,ZR751,3.0565088035000003
MK-4827,ERLOTINIB,A2058,13.739879124100002
MK-4827,ERLOTINIB,A2780,4.9261752345
MK-4827,ERLOTINIB,A375,11.320341911300002
MK-4827,ERLOTINIB,A427,-8.6758673114
MK-4827,ERLOTINIB,CAOV3,4.7903220498
MK-4827,ERLOTINIB,COLO320DM,1.070937792
MK-4827,ERLOTINIB,DLD1,-5.543391546900001
MK-4827,ERLOTINIB,EFM192B,9.4505767876
MK-4827,ERLOTINIB,ES2,-8.0903724203
MK-4827,ERLOTINIB,HCT116,1.2049970519
MK-4827,ERLOTINIB,HT144,4.508260175299999
MK-4827,ERLOTINIB,HT29,16.4535835677
MK-4827,ERLOTINIB,KPL1,23.5004557722
MK-4827,ERLOTINIB,LNCAP,-15.226972381300001
MK-4827,ERLOTINIB,LOVO,16.4102642018
MK-4827,ERLOTINIB,MDAMB436,12.5787736119
MK-4827,ERLOTINIB,MSTO,33.171630460500005
MK-4827,ERLOTINIB,NCIH1650,5.2902855577
MK-4827,ERLOTINIB,NCIH2122,20.4012692523
MK-4827,ERLOTINIB,NCIH23,-6.6302284167
MK-4827,ERLOTINIB,NCIH460,3.6390606614
MK-4827,ERLOTINIB,NCIH520,5.6604425387
MK-4827,ERLOTINIB,OCUBM,36.3793989075
MK-4827,ERLOTINIB,OV90,-10.5569310089
MK-4827,ERLOTINIB,OVCAR3,20.997830213
MK-4827,ERLOTINIB,PA1,3.1591569595999998
MK-4827,ERLOTINIB,RKO,2.9501553744
MK-4827,ERLOTINIB,RPMI7951,-2.4486194815999998
MK-4827,ERLOTINIB,SKMEL30,-3.5900551174
MK-4827,ERLOTINIB,SKMES1,10.006667349099999
MK-4827,ERLOTINIB,SKOV3,7.5147891191
MK-4827,ERLOTINIB,SW620,6.2989162815999995
MK-4827,ERLOTINIB,SW837,25.4834269638
MK-4827,ERLOTINIB,T47D,0.2270660412
MK-4827,ERLOTINIB,UACC62,4.8869189398
MK-4827,ERLOTINIB,UWB1289BRCA1,22.8335942825
MK-4827,ERLOTINIB,UWB1289,19.764714945
MK-4827,ERLOTINIB,VCAP,19.303506826
MK-4827,ERLOTINIB,ZR751,26.6192154096
MK-4827,GELDANAMYCIN,A2058,33.0257256486
MK-4827,GELDANAMYCIN,A2780,6.859486960599999
MK-4827,GELDANAMYCIN,A375,-23.7286425554
MK-4827,GELDANAMYCIN,A427,3.5153673950999997
MK-4827,GELDANAMYCIN,CAOV3,-11.244771676
MK-4827,GELDANAMYCIN,COLO320DM,14.9842595018
MK-4827,GELDANAMYCIN,DLD1,6.1509058199
MK-4827,GELDANAMYCIN,EFM192B,3.2470471245
MK-4827,GELDANAMYCIN,ES2,-1.2147575896
MK-4827,GELDANAMYCIN,HCT116,5.968614221699999
MK-4827,GELDANAMYCIN,HT144,-192.3795412676
MK-4827,GELDANAMYCIN,HT29,-1.8344160924000001
MK-4827,GELDANAMYCIN,KPL1,6.1882302166
MK-4827,GELDANAMYCIN,LNCAP,-146.8610115479
MK-4827,GELDANAMYCIN,LOVO,-17.2678117204
MK-4827,GELDANAMYCIN,MDAMB436,16.699981528
MK-4827,GELDANAMYCIN,MSTO,-9.0043306248
MK-4827,GELDANAMYCIN,NCIH1650,1.7164523906
MK-4827,GELDANAMYCIN,NCIH2122,7.423514473099999
MK-4827,GELDANAMYCIN,NCIH23,-14.190733859000002
MK-4827,GELDANAMYCIN,NCIH460,2.1245935418
MK-4827,GELDANAMYCIN,NCIH520,3.4185716111
MK-4827,GELDANAMYCIN,OCUBM,24.527542368699997
MK-4827,GELDANAMYCIN,OV90,-6.1912258667
MK-4827,GELDANAMYCIN,OVCAR3,57.8509458446
MK-4827,GELDANAMYCIN,PA1,9.536356871799999
MK-4827,GELDANAMYCIN,RKO,-2.7714834319999997
MK-4827,GELDANAMYCIN,RPMI7951,-2.867792917
MK-4827,GELDANAMYCIN,SKMEL30,9.59874505
MK-4827,GELDANAMYCIN,SKMES1,7.9613602205
MK-4827,GELDANAMYCIN,SKOV3,-6.6422677955
MK-4827,GELDANAMYCIN,SW620,2.1483090672
MK-4827,GELDANAMYCIN,SW837,-159.2956555545
MK-4827,GELDANAMYCIN,T47D,-21.712883149699998
MK-4827,GELDANAMYCIN,UACC62,-15.757386356600001
MK-4827,GELDANAMYCIN,UWB1289BRCA1,1.8156070256999999
MK-4827,GELDANAMYCIN,UWB1289,8.8975623561
MK-4827,GELDANAMYCIN,VCAP,17.3168148781
MK-4827,GELDANAMYCIN,ZR751,-11.9360223345
MK-4827,MK-2206,A2058,49.6182605652
MK-4827,MK-2206,A2780,29.6373575261
MK-4827,MK-2206,A375,24.405096870700003
MK-4827,MK-2206,A427,27.4896247443
MK-4827,MK-2206,CAOV3,19.3580261423
MK-4827,MK-2206,COLO320DM,20.034780378
MK-4827,MK-2206,DLD1,5.9013475649
MK-4827,MK-2206,EFM192B,10.12474232
MK-4827,MK-2206,ES2,-0.1430893356
MK-4827,MK-2206,HCT116,11.1831628196
MK-4827,MK-2206,HT144,10.0544586979
MK-4827,MK-2206,HT29,24.4498616747
MK-4827,MK-2206,KPL1,45.9186072057
MK-4827,MK-2206,LNCAP,-1.151403425
MK-4827,MK-2206,LOVO,12.7268404889
MK-4827,MK-2206,MDAMB436,16.5637648915
MK-4827,MK-2206,MSTO,13.1525743747
MK-4827,MK-2206,NCIH1650,14.4540772704
MK-4827,MK-2206,NCIH2122,58.4267009166
MK-4827,MK-2206,NCIH23,15.769930215599999
MK-4827,MK-2206,NCIH460,34.0863129935
MK-4827,MK-2206,NCIH520,19.847799933599998
MK-4827,MK-2206,OCUBM,34.6028670105
MK-4827,MK-2206,OV90,10.0556019051
MK-4827,MK-2206,OVCAR3,11.1932663366
MK-4827,MK-2206,PA1,70.6119109025
MK-4827,MK-2206,RKO,69.39351260939999
MK-4827,MK-2206,RPMI7951,15.701418641099998
MK-4827,MK-2206,SKMEL30,4.5039259565
MK-4827,MK-2206,SKMES1,28.6412566456
MK-4827,MK-2206,SKOV3,16.373554830299998
MK-4827,MK-2206,SW620,36.544120005
MK-4827,MK-2206,SW837,33.267892761999995
MK-4827,MK-2206,T47D,11.826622951300001
MK-4827,MK-2206,UACC62,11.1528386391
MK-4827,MK-2206,UWB1289BRCA1,6.9735978421
MK-4827,MK-2206,UWB1289,26.7958551764
MK-4827,MK-2206,VCAP,23.965004052399998
MK-4827,MK-2206,ZR751,22.465102093800002
MK-4827,MK-8669,A2058,10.3410755451
MK-4827,MK-8669,A2780,21.784502347399997
MK-4827,MK-8669,A375,43.9802701347
MK-4827,MK-8669,A427,33.201222101
MK-4827,MK-8669,CAOV3,-3.4461070707999997
MK-4827,MK-8669,COLO320DM,17.2187061246
MK-4827,MK-8669,DLD1,6.8546679561
MK-4827,MK-8669,EFM192B,57.0647837307
MK-4827,MK-8669,ES2,9.8198538166
MK-4827,MK-8669,HCT116,2.3863252571
MK-4827,MK-8669,HT144,10.6476492977
MK-4827,MK-8669,HT29,31.8364796546
MK-4827,MK-8669,KPL1,34.3416055129
MK-4827,MK-8669,LNCAP,6.714482689
MK-4827,MK-8669,LOVO,22.085575074
MK-4827,MK-8669,MDAMB436,19.7708985863
MK-4827,MK-8669,MSTO,-6.9940622148000005
MK-4827,MK-8669,NCIH1650,22.6890278169
MK-4827,MK-8669,NCIH2122,28.829468245799998
MK-4827,MK-8669,NCIH23,18.7636458611
MK-4827,MK-8669,NCIH460,10.826070543
MK-4827,MK-8669,NCIH520,9.909229782
MK-4827,MK-8669,OCUBM,32.8748482364
MK-4827,MK-8669,OV90,14.040018126300001
MK-4827,MK-8669,OVCAR3,47.267399060100004
MK-4827,MK-8669,PA1,18.1028731309
MK-4827,MK-8669,RKO,33.378765832199996
MK-4827,MK-8669,RPMI7951,19.8565546335
MK-4827,MK-8669,SKMEL30,23.8763470697
MK-4827,MK-8669,SKMES1,20.557761650499998
MK-4827,MK-8669,SKOV3,22.8494118679
MK-4827,MK-8669,SW620,24.0365111416
MK-4827,MK-8669,SW837,17.1475873045
MK-4827,MK-8669,T47D,34.45598785
MK-4827,MK-8669,UACC62,10.854619547999999
MK-4827,MK-8669,UWB1289BRCA1,-11.841562036300001
MK-4827,MK-8669,UWB1289,27.9579579223
MK-4827,MK-8669,VCAP,34.6981351544
MK-4827,MK-8669,ZR751,25.7440428633
MK-4827,MK-8776,A2058,76.2309381833
MK-4827,MK-8776,A2058,43.2082087235
MK-4827,MK-8776,A2780,21.630694643600002
MK-4827,MK-8776,A375,38.7263022348
MK-4827,MK-8776,A375,27.992960209699998
MK-4827,MK-8776,A427,3.0520119819
MK-4827,MK-8776,A427,-12.058384399200001
MK-4827,MK-8776,CAOV3,22.3785855715
MK-4827,MK-8776,CAOV3,31.9172784272
MK-4827,MK-8776,COLO320DM,13.4744359444
MK-4827,MK-8776,COLO320DM,-4.7768013349
MK-4827,MK-8776,DLD1,7.1986442525
MK-4827,MK-8776,EFM192B,3.2686031657999997
MK-4827,MK-8776,EFM192B,-12.039964543699998
MK-4827,MK-8776,ES2,-20.6824520764
MK-4827,MK-8776,ES2,-53.037061675100006
MK-4827,MK-8776,HCT116,17.3695902069
MK-4827,MK-8776,HCT116,16.883381778900002
MK-4827,MK-8776,HT144,21.766350885700003
MK-4827,MK-8776,HT29,7.332799174
MK-4827,MK-8776,HT29,-5.4425791779
MK-4827,MK-8776,KPL1,10.0663280248
MK-4827,MK-8776,LNCAP,-12.098746471199998
MK-4827,MK-8776,LOVO,4.5397605908
MK-4827,MK-8776,LOVO,-25.490683605300003
MK-4827,MK-8776,MDAMB436,25.6577740145
MK-4827,MK-8776,MSTO,11.080321531700001
MK-4827,MK-8776,NCIH1650,-0.0289541696
MK-4827,MK-8776,NCIH1650,-14.9389934771
MK-4827,MK-8776,NCIH2122,1.6245730714
MK-4827,MK-8776,NCIH2122,-28.500799570100003
MK-4827,MK-8776,NCIH23,-1.4875251238999998
MK-4827,MK-8776,NCIH23,-7.9617341085
MK-4827,MK-8776,NCIH460,18.9264572621
MK-4827,MK-8776,NCIH520,16.9675540225
MK-4827,MK-8776,OCUBM,58.416618151499996
MK-4827,MK-8776,OV90,7.2784628524
MK-4827,MK-8776,OVCAR3,61.0277963504
MK-4827,MK-8776,PA1,30.5309319448
MK-4827,MK-8776,PA1,-7.9998057247
MK-4827,MK-8776,RKO,11.457002721199999
MK-4827,MK-8776,RPMI7951,-6.406523711599999
MK-4827,MK-8776,SKMEL30,23.4368935032
MK-4827,MK-8776,SKMES1,-1.7422505974
MK-4827,MK-8776,SKOV3,6.0850015382
MK-4827,MK-8776,SW620,12.601343229500001
MK-4827,MK-8776,SW620,2.4870077719999997
MK-4827,MK-8776,SW837,-11.4530259219
MK-4827,MK-8776,T47D,-14.8138128556
MK-4827,MK-8776,UACC62,7.9143177614999995
MK-4827,MK-8776,UWB1289BRCA1,-30.1451500048
MK-4827,MK-8776,UWB1289,-14.4285337696
MK-4827,MK-8776,VCAP,18.5837193932
MK-4827,MK-8776,ZR751,7.2023688087
MK-4827,OXALIPLATIN,A2058,17.4993954527
MK-4827,OXALIPLATIN,A2780,1.1420241683
MK-4827,OXALIPLATIN,A375,-13.1240341572
MK-4827,OXALIPLATIN,A427,-12.0845421755
MK-4827,OXALIPLATIN,CAOV3,-10.6933930594
MK-4827,OXALIPLATIN,COLO320DM,11.1469090172
MK-4827,OXALIPLATIN,DLD1,-9.4798459173
MK-4827,OXALIPLATIN,EFM192B,-0.953767123
MK-4827,OXALIPLATIN,ES2,-11.943185286199999
MK-4827,OXALIPLATIN,HCT116,13.2061137678
MK-4827,OXALIPLATIN,HT144,-12.9040379149
MK-4827,OXALIPLATIN,HT29,-2.3338747711
MK-4827,OXALIPLATIN,KPL1,-1.0741160064
MK-4827,OXALIPLATIN,LNCAP,9.2128212416
MK-4827,OXALIPLATIN,LOVO,-17.7163721494
MK-4827,OXALIPLATIN,MDAMB436,-7.027663041
MK-4827,OXALIPLATIN,MSTO,-4.0413466997
MK-4827,OXALIPLATIN,NCIH1650,-6.860174398200001
MK-4827,OXALIPLATIN,NCIH2122,4.9488834749
MK-4827,OXALIPLATIN,NCIH23,-15.5574091396
MK-4827,OXALIPLATIN,NCIH460,-14.3052842477
MK-4827,OXALIPLATIN,NCIH520,2.9608049987
MK-4827,OXALIPLATIN,OCUBM,19.1174974598
MK-4827,OXALIPLATIN,OV90,-24.3196896315
MK-4827,OXALIPLATIN,OVCAR3,9.0385144968
MK-4827,OXALIPLATIN,PA1,-15.3481890788
MK-4827,OXALIPLATIN,RKO,-6.000053454500001
MK-4827,OXALIPLATIN,RPMI7951,-26.167932852199996
MK-4827,OXALIPLATIN,SKMEL30,5.6416860927
MK-4827,OXALIPLATIN,SKMES1,-5.896323264099999
MK-4827,OXALIPLATIN,SKOV3,5.3093722666000005
MK-4827,OXALIPLATIN,SW620,13.400167646199998
MK-4827,OXALIPLATIN,SW837,-1.2087603779
MK-4827,OXALIPLATIN,T47D,-8.2520420829
MK-4827,OXALIPLATIN,UACC62,-22.6104029121
MK-4827,OXALIPLATIN,UWB1289BRCA1,1.3743567044
MK-4827,OXALIPLATIN,UWB1289,3.4374995774
MK-4827,OXALIPLATIN,VCAP,5.6894086226
MK-4827,OXALIPLATIN,ZR751,-6.5414357959
MK-4827,PD325901,A2058,6.3581841416
MK-4827,PD325901,A2780,34.5835792665
MK-4827,PD325901,A375,-0.7736426448
MK-4827,PD325901,A427,-10.8452071769
MK-4827,PD325901,CAOV3,11.6319119422
MK-4827,PD325901,COLO320DM,8.483733563300001
MK-4827,PD325901,DLD1,3.9995141393
MK-4827,PD325901,EFM192B,3.5452766776
MK-4827,PD325901,ES2,-2.1090872147999997
MK-4827,PD325901,HCT116,4.7619162326
MK-4827,PD325901,HT144,7.4068046592
MK-4827,PD325901,HT29,-2.4845784462
MK-4827,PD325901,KPL1,-2.5921691018
MK-4827,PD325901,LNCAP,-17.8828884577
MK-4827,PD325901,LOVO,-2.8426146795
MK-4827,PD325901,MDAMB436,21.411066342
MK-4827,PD325901,MSTO,9.0486423773
MK-4827,PD325901,NCIH1650,-10.3919106172
MK-4827,PD325901,NCIH2122,14.0562322772
MK-4827,PD325901,NCIH23,-2.8394961705
MK-4827,PD325901,NCIH460,15.3937025178
MK-4827,PD325901,NCIH520,-8.926643990499999
MK-4827,PD325901,OCUBM,26.9577318155
MK-4827,PD325901,OV90,-9.756052268
MK-4827,PD325901,OVCAR3,39.7980909525
MK-4827,PD325901,PA1,6.6245101426
MK-4827,PD325901,RKO,13.7607102025
MK-4827,PD325901,RPMI7951,-3.0863413489
MK-4827,PD325901,SKMEL30,-3.423256687
MK-4827,PD325901,SKMES1,-18.767475631
MK-4827,PD325901,SKOV3,-0.0689831457
MK-4827,PD325901,SW620,6.8854290337
MK-4827,PD325901,SW837,9.6127809223
MK-4827,PD325901,T47D,-8.5397661653
MK-4827,PD325901,UACC62,-14.9478732974
MK-4827,PD325901,UWB1289BRCA1,20.5692536366
MK-4827,PD325901,UWB1289,25.9373567011
MK-4827,PD325901,VCAP,23.940911029699997
MK-4827,PD325901,ZR751,13.9316684254
MK-4827,SN-38,A2058,27.985586604699996
MK-4827,SN-38,A2058,13.2898870492
MK-4827,SN-38,A2780,31.2360509748
MK-4827,SN-38,A375,38.8786902948
MK-4827,SN-38,A375,31.5355112299
MK-4827,SN-38,A427,21.5344352975
